Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
GLUCM_MOUSE,    0.224113,  0.147002,  0.301225, 3,   8.000000,    0.038556, 14096816128.000000
GLYAL_MOUSE,    0.143481,  0.105628,  0.181333, 11,  26.000000,    0.018926, 238367358976.000000
GLYAT_MOUSE,    0.187387,  0.148402,  0.226372, 14,  27.000000,    0.019493, 440269012992.000000
GLYC_MOUSE,    0.323726,  0.263313,  0.384138, 16,  27.000000,    0.030206, 357715705856.000000
GLYG_MOUSE,    0.257200,  0.229495,  0.284904, 2,   2.000000,    0.013852, 3737165824.000000
GLYM_MOUSE,    0.417562,  0.271107,  0.564016, 13,  22.000000,    0.073227, 230249168896.000000
GMFB_MOUSE,    0.092812,  0.000000,  6.254233, 1,   1.000000,    0.135993, 44240016.000000
GMPPA_MOUSE,    0.303891,  0.212275,  0.395506, 3,   6.000000,    0.045808, 12687225856.000000
GMPPB_MOUSE,    0.381986,  0.198686,  0.565286, 2,   6.000000,    0.091650, 5256432128.000000
GMPR2_MOUSE,    0.389777,  0.000000,  1.534564, 1,   1.000000,    0.176677, 9691639808.000000
GNA11_MOUSE,    0.689350,  0.000000,  1.409858, 3,   3.000000,    0.360254, 2675411200.000000
GNA13_MOUSE,    0.682869,  0.536851,  0.828887, 2,   2.000000,    0.073009, 3182720512.000000
GNA1_MOUSE,    0.274776,  0.216051,  0.333501, 6,  10.000000,    0.029363, 48216498176.000000
GNAI2_MOUSE,    0.381177,  0.254420,  0.507935, 3,   7.000000,    0.063379, 10889947136.000000
GNAI3_MOUSE,    0.601256,  0.000000,  1.549588, 1,   4.000000,    0.278497, 5825018368.000000
GNAS1_MOUSE,    0.419850,  0.280221,  0.559479, 2,   2.000000,    0.069815, 1692795136.000000
GNL1_MOUSE,    0.954286,  0.688298,  1.220274, 2,   2.000000,    0.132994, 399125856.000000
GNMT_MOUSE,    0.275848,  0.234538,  0.317157, 15,  20.000000,    0.020655, 2925150076928.000000
GNPI1_MOUSE,    0.293208,  0.293208,  0.293208, 3,   3.000000,    0.000000, 2678041856.000000
GNTK_MOUSE,    0.218013,  0.094640,  0.341386, 4,   4.000000,    0.061687, 1583543424.000000
GORS2_MOUSE,    0.347780,  0.275270,  0.420290, 3,   4.000000,    0.036255, 10268002304.000000
GPAT1_MOUSE,    0.852969,  0.550387,  1.155551, 4,  10.000000,    0.151291, 13270763520.000000
GPD1L_MOUSE,    0.271183,  0.217592,  0.324774, 3,   5.000000,    0.026795, 38462500864.000000
GPDA_MOUSE,    0.300255,  0.236081,  0.364429, 13,  29.000000,    0.032087, 877059112960.000000
GPDM_MOUSE,    0.309730,  0.139491,  0.479970, 4,  13.000000,    0.085120, 56785100800.000000
GPX1_MOUSE,    0.258093,  0.207842,  0.308343, 10,  14.000000,    0.025125, 631530258432.000000
GPX3_MOUSE,    0.200246,  0.000000,  1.531304, 1,   1.000000,    0.069220, 310396352.000000
GPX4_MOUSE,    0.922534,  0.178639,  1.666429, 3,   3.000000,    0.371947, 21289074688.000000
GRHPR_MOUSE,    0.267017,  0.226924,  0.307109, 15,  20.000000,    0.020046, 353670692864.000000
GRN_MOUSE,    0.006994,  0.000000,  0.065980, 3,   3.000000,    0.029493, 2762806016.000000
GRP75_MOUSE,    0.393617,  0.303330,  0.483904, 29,  46.000000,    0.045143, 1124407050240.000000
GRPE1_MOUSE,    0.610412,  0.408774,  0.812050, 2,   6.000000,    0.100819, 11604740096.000000
GRSF1_MOUSE,    3.109967,  1.556473,  4.663461, 1,   1.000000,    6.815387, 1695020928.000000
GSH0_MOUSE,    0.686065,  0.414493,  0.957637, 4,   6.000000,    0.135786, 127885418496.000000
GSH1_MOUSE,    0.327883,  0.248372,  0.407394, 12,  24.000000,    0.039755, 138983751680.000000
GSHB_MOUSE,    0.271607,  0.234157,  0.309058, 4,   8.000000,    0.018725, 53858770944.000000
GSHR_MOUSE,    0.237027,  0.167562,  0.306491, 6,  14.000000,    0.034732, 61769826304.000000
GSTA1_MOUSE,    0.114172,  0.080727,  0.147618, 3,   9.000000,    0.016723, 117858779136.000000
GSTA2_MOUSE,    0.349952,  0.230972,  0.468931, 1,   7.000000,    0.037386, 16052513792.000000
GSTA3_MOUSE,    0.226004,  0.191861,  0.260146, 7,  11.000000,    0.017071, 3514793721856.000000
GSTA4_MOUSE,    0.259124,  0.214869,  0.303379, 4,   9.000000,    0.022128, 131596992512.000000
GSTK1_MOUSE,    0.321602,  0.254547,  0.388657, 11,  17.000000,    0.033527, 308777746432.000000
GSTM1_MOUSE,    0.238142,  0.196599,  0.279685, 25,  38.000000,    0.020772, 7104844791808.000000
GSTM2_MOUSE,    0.202911,  0.177563,  0.228258, 4,  13.000000,    0.012674, 90409107456.000000
GSTM3_MOUSE,    0.216178,  0.171333,  0.261023, 4,  10.000000,    0.022423, 85427781632.000000
GSTM4_MOUSE,    0.254919,  0.204113,  0.305724, 3,   6.000000,    0.025403, 20158738432.000000
GSTM5_MOUSE,    0.998685,  0.816995,  1.180375, 2,   2.000000,    0.090845, 464435584.000000
GSTM6_MOUSE,    0.653176,  0.378965,  0.927387, 3,   7.000000,    0.137106, 13647138816.000000
GSTM7_MOUSE,    0.306336,  0.225415,  0.387257, 3,   7.000000,    0.040460, 10403438592.000000
GSTO1_MOUSE,    0.310377,  0.202744,  0.418010, 6,  11.000000,    0.053817, 158424088576.000000
GSTP1_MOUSE,    0.231022,  0.189203,  0.272841, 25,  41.000000,    0.020910, 17963348393984.000000
GSTP2_MOUSE,    0.011221,  0.000000,  3.851278, 1,   1.000000,    0.011937, 7360773120.000000
GSTT1_MOUSE,    0.188347,  0.137036,  0.239659, 7,  20.000000,    0.025656, 400653156352.000000
GSTT2_MOUSE,    0.157307,  0.126817,  0.187797, 9,   9.000000,    0.015245, 65592233984.000000
GSTT3_MOUSE,    0.159189,  0.096465,  0.221914, 3,  14.000000,    0.031362, 113870053376.000000
GTR2_MOUSE,   10.443192, 10.088862, 10.797523, 2,   4.000000,    0.177165, 9770849280.000000
GTR9_MOUSE,    0.323245,  0.000000,  1.535439, 1,   1.000000,    0.141531, 130964664.000000
GUAA_MOUSE,    0.905759,  0.559190,  1.252328, 3,   6.000000,    0.173284, 8696103936.000000
GUAD_MOUSE,    0.436938,  0.257196,  0.616680, 3,   9.000000,    0.089871, 7505807872.000000
GYS2_MOUSE,    0.266248,  0.199902,  0.332593, 14,  30.000000,    0.033173, 160035160064.000000
H10_MOUSE,    0.046751,  0.017141,  0.076362, 2,   2.000000,    0.014805, 14938779648.000000
H12_MOUSE,    0.153292,  0.086825,  0.219758, 2,   9.000000,    0.033233, 54039351296.000000
H13_MOUSE,    0.121897,  0.097831,  0.145963, 3,  10.000000,    0.012033, 226762129408.000000
H14_MOUSE,    0.115442,  0.080397,  0.150487, 2,   7.000000,    0.017522, 89227632640.000000
H17B6_MOUSE,    0.494431,  0.327436,  0.661426, 8,  12.000000,    0.083497, 316148482048.000000
H2A1B_MOUSE,    0.039697,  0.033335,  0.046059, 3,   5.000000,    0.003181, 1422029094912.000000
H2A2A_MOUSE,    0.023751,  0.000000,  0.050365, 5,   5.000000,    0.013307, 154763804672.000000
H2A2B_MOUSE,    0.448366,  0.000000,  1.044675, 3,   3.000000,    0.298154, 23738152960.000000
H2AV_MOUSE,    0.160677,  0.052632,  0.268722, 3,   3.000000,    0.054022, 70112837632.000000
H2AW_MOUSE,    0.280155,  0.102697,  0.457613, 3,   3.000000,    0.088729, 14751105024.000000
H2AX_MOUSE,    0.023856,  0.006806,  0.040906, 3,   3.000000,    0.008525, 10732725248.000000
H2AY_MOUSE,    0.162964,  0.123199,  0.202728, 5,  10.000000,    0.019882, 96171515904.000000
H2B1B_MOUSE,    0.019118,  0.007501,  0.030735, 6,  11.000000,    0.005809, 1529748389888.000000
H31_MOUSE,    0.002509,  0.000000,  3.870201, 1,   5.000000,    0.004326, 7911425536.000000
H32_MOUSE,    0.003081,  0.000000,  4.226528, 1,   7.000000,    0.003614, 277787377664.000000
H3C_MOUSE,    3.168544,  0.000000,  6.381820, 2,   2.000000,    1.606638, 19615797248.000000
H4_MOUSE,    0.008665,  0.000000,  0.018719, 4,  16.000000,    0.005027, 2763698733056.000000
HA10_MOUSE,    3.197922,  0.240961,  6.154883, 2,   2.000000,    1.478481, 8985146368.000000
HA11_MOUSE,    1.029519,  0.135569,  1.923470, 3,   3.000000,    0.446975, 1087344768.000000
HA1B_MOUSE,    1.998338,  0.000000,  4.557910, 3,   3.000000,    1.279786, 14925069312.000000
HA1L_MOUSE,    0.001724,  0.001724,  0.001724, 3,   3.000000,    0.000000, 243115456.000000
HABP4_MOUSE,    0.623499,  0.000000,  2.853155, 1,   1.000000,    0.400978, 407571680.000000
HACD3_MOUSE,    0.554438,  0.466496,  0.642380, 2,   6.000000,    0.043971, 34476232704.000000
HACL1_MOUSE,    0.388657,  0.312526,  0.464788, 14,  32.000000,    0.038065, 319235063808.000000
HACL2_MOUSE,    0.470695,  0.336817,  0.604574, 3,   3.000000,    0.066939, 1614881920.000000
HAOX1_MOUSE,    0.907618,  0.432747,  1.382488, 5,  13.000000,    0.237435, 66227646464.000000
HAP28_MOUSE,    0.558810,  0.407442,  0.710177, 2,   4.000000,    0.075684, 3725633024.000000
HARS1_MOUSE,    0.290778,  0.173959,  0.407598, 3,   3.000000,    0.058410, 5587972608.000000
HBA_MOUSE,    0.012608,  0.006507,  0.018708, 9,  17.000000,    0.003050, 6808357306368.000000
HBB1_MOUSE,    0.010218,  0.003489,  0.016948, 15,  31.000000,    0.003365, 11068953853952.000000
HCD2_MOUSE,    0.144909,  0.125131,  0.164687, 7,  19.000000,    0.009889, 466106712064.000000
HCDH_MOUSE,    0.162233,  0.134687,  0.189779, 6,  20.000000,    0.013773, 459732189184.000000
HDAC1_MOUSE,    0.735848,  0.579890,  0.891806, 2,   2.000000,    0.077979, 326735776.000000
HDGF_MOUSE,    0.363606,  0.253941,  0.473271, 4,   7.000000,    0.054833, 25150435328.000000
HDHD2_MOUSE,   19.741945, 19.653479, 19.830412, 2,   5.000000,    0.044233, 9085882368.000000
HDHD3_MOUSE,    0.149925,  0.121098,  0.178753, 1,   6.000000,    0.012191, 16587404288.000000
HDHD5_MOUSE,    0.415912,  0.306300,  0.525524, 2,   5.000000,    0.054806, 6062325248.000000
HEBP1_MOUSE,    3.002524,  0.172704,  5.832345, 3,   7.000000,    1.414910, 18544484352.000000
HECD1_MOUSE,    3.729629,  0.286474,  7.172785, 2,   2.000000,    1.721578, 226157984.000000
HEM2_MOUSE,    0.324896,  0.275097,  0.374695, 10,  18.000000,    0.024899, 226559754240.000000
HEM3_MOUSE,    0.950253,  0.750674,  1.149832, 3,   3.000000,    0.099789, 1876808960.000000
HEM6_MOUSE,    0.414773,  0.297170,  0.532375, 8,  17.000000,    0.058801, 69198086144.000000
HEMH_MOUSE,    0.283980,  0.211944,  0.356017, 7,  17.000000,    0.036018, 62837448704.000000
HEMO_MOUSE,    0.946962,  0.521101,  1.372824, 8,  18.000000,    0.212931, 119440785408.000000
HEPS_MOUSE,    0.842421,  0.000000, 10.850112, 1,   1.000000,    0.310476, 390156512.000000
HGD_MOUSE,    0.315038,  0.254827,  0.375250, 15,  29.000000,    0.030106, 973323894784.000000
HIBCH_MOUSE,    0.163062,  0.128726,  0.197398, 11,  23.000000,    0.017168, 216894029824.000000
HIKES_MOUSE,    1.114708,  0.000000,  2.538520, 1,   1.000000,    0.701511, 131376344.000000
HINT1_MOUSE,    0.203258,  0.169888,  0.236628, 3,  13.000000,    0.016685, 198981337088.000000
HINT2_MOUSE,    0.218038,  0.172671,  0.263405, 4,   7.000000,    0.022683, 82098331648.000000
HIP1R_MOUSE,    0.789721,  0.675675,  0.903767, 1,   1.000000,    0.041076, 400950432.000000
HIUH_MOUSE,    0.415424,  0.279721,  0.551127, 3,   6.000000,    0.067852, 146246696960.000000
HM13_MOUSE,   17.385292, 16.819214, 17.951370, 2,   2.000000,    0.283039, 12114605056.000000
HMCS1_MOUSE,    2.837637,  2.187095,  3.488180, 4,  14.000000,    0.325271, 345415319552.000000
HMCS2_MOUSE,    0.346131,  0.286607,  0.405654, 21,  47.000000,    0.029762, 3622746718208.000000
HMGB1_MOUSE,    0.340830,  0.261925,  0.419734, 7,  14.000000,    0.039452, 171601526784.000000
HMGB2_MOUSE,    0.074988,  0.000000,  0.728107, 1,   1.000000,    0.042082, 73346752.000000
HMGCL_MOUSE,    0.267431,  0.220512,  0.314349, 10,  19.000000,    0.023459, 364772753408.000000
HMGN5_MOUSE,    0.384793,  0.041609,  0.727977, 1,   1.000000,    0.123606, 1297774208.000000
HMOX2_MOUSE,    0.935882,  0.000000,  2.095565, 2,   2.000000,    0.579842, 1341030272.000000
HNMT_MOUSE,    0.159518,  0.043793,  0.275243, 3,   3.000000,    0.057863, 5289551360.000000
HNRH1_MOUSE,    0.476596,  0.343014,  0.610178, 7,  11.000000,    0.066791, 67877773312.000000
HNRH2_MOUSE,    0.374172,  0.299553,  0.448790, 3,   5.000000,    0.037309, 17652131840.000000
HNRL2_MOUSE,    0.531387,  0.109266,  0.953509, 1,   4.000000,    0.178515, 42910621696.000000
HNRLL_MOUSE,    0.057073,  0.000000,  3.502306, 1,   1.000000,    0.020599, 177195328.000000
HNRPC_MOUSE,    0.605102,  0.437903,  0.772301, 4,   5.000000,    0.083600, 20738172928.000000
HNRPD_MOUSE,    0.224140,  0.107165,  0.341114, 1,   4.000000,    0.050726, 23691417600.000000
HNRPF_MOUSE,    0.996243,  0.806654,  1.185832, 2,   6.000000,    0.094794, 20757430272.000000
HNRPK_MOUSE,    0.568783,  0.468529,  0.669037, 4,  18.000000,    0.050127, 158214062080.000000
HNRPL_MOUSE,    0.618068,  0.413346,  0.822791, 4,  13.000000,    0.102361, 66508230656.000000
HNRPM_MOUSE,    0.352047,  0.274324,  0.429769, 4,  12.000000,    0.038861, 37937508352.000000
HNRPQ_MOUSE,    0.573511,  0.268431,  0.878590, 3,  10.000000,    0.152540, 36730593280.000000
HNRPU_MOUSE,    0.541306,  0.340964,  0.741649, 4,  11.000000,    0.100171, 105782517760.000000
HOGA1_MOUSE,    0.139578,  0.117472,  0.161683, 8,  20.000000,    0.011053, 342407348224.000000
HOT_MOUSE,    0.307023,  0.228858,  0.385188, 4,  10.000000,    0.039082, 44433473536.000000
HPPD_MOUSE,    0.698275,  0.487462,  0.909089, 18,  31.000000,    0.105407, 1627362295808.000000
HPRT_MOUSE,    0.225709,  0.156716,  0.294702, 4,  10.000000,    0.034497, 31067146240.000000
HPT_MOUSE,    0.754488,  0.550234,  0.958743, 2,   2.000000,    0.102127, 1760505472.000000
HRG_MOUSE,    1.772871,  0.246215,  3.299527, 3,   3.000000,    0.763328, 3065879296.000000
HS105_MOUSE,    0.868296,  0.441930,  1.294662, 4,   9.000000,    0.213183, 30964459520.000000
HS71A_MOUSE,    4.597031,  1.614512,  7.579549, 3,   9.000000,    1.491259, 145145315328.000000
HS71B_MOUSE,    1.012126,  0.682176,  1.342076, 4,  11.000000,    0.164975, 142337900544.000000
HS71L_MOUSE,    0.728805,  0.000000,  1.810116, 2,   2.000000,    0.540656, 8356597248.000000
HS74L_MOUSE,    0.933353,  0.445228,  1.421478, 3,   3.000000,    0.244063, 3092070144.000000
HS90A_MOUSE,    0.539962,  0.379853,  0.700071, 31,  47.000000,    0.080054, 804925472768.000000
HS90B_MOUSE,    0.557102,  0.424396,  0.689808, 26,  35.000000,    0.066353, 1094683459584.000000
HSDL2_MOUSE,    0.387073,  0.240098,  0.534048, 6,  12.000000,    0.073488, 44974092288.000000
HSP74_MOUSE,    0.439284,  0.314591,  0.563977, 13,  22.000000,    0.062346, 90061881344.000000
HSP7C_MOUSE,    0.561863,  0.431856,  0.691870, 26,  43.000000,    0.065004, 1940626079744.000000
HSPB1_MOUSE,    1.073399,  0.000000,  2.160419, 1,   1.000000,    0.341284, 962635392.000000
HSPB8_MOUSE,    0.419821,  0.000000,  1.662179, 1,   1.000000,    0.203451, 699249408.000000
HTAI2_MOUSE,    0.648640,  0.000000,  2.633148, 1,   8.000000,    0.430924, 14571223040.000000
HTRA2_MOUSE,    0.085071,  0.008215,  0.161927, 1,   4.000000,    0.029898, 13679281152.000000
HUTH_MOUSE,    0.351518,  0.282367,  0.420669, 12,  28.000000,    0.034576, 303895871488.000000
HUTI_MOUSE,    0.246696,  0.198341,  0.295052, 5,  16.000000,    0.024178, 196464934912.000000
HUTU_MOUSE,    0.282814,  0.219505,  0.346124, 14,  33.000000,    0.031655, 768420478976.000000
HUWE1_MOUSE,    0.333701,  0.111498,  0.555905, 4,   4.000000,    0.111102, 315118944.000000
HVM12_MOUSE,    0.057202,  0.000000,  3.403195, 1,   1.000000,    0.026613, 70848296.000000
HXK4_MOUSE,    1.246687,  0.671550,  1.821824, 3,   8.000000,    0.287568, 22151684096.000000
HYEP_MOUSE,    0.422201,  0.337820,  0.506583, 24,  42.000000,    0.042191, 988391669760.000000
HYES_MOUSE,    0.341297,  0.273402,  0.409193, 51,  71.000000,    0.033948, 2736537468928.000000
HYKK_MOUSE,    0.420666,  0.329193,  0.512139, 2,   6.000000,    0.045737, 11173129216.000000
HYOU1_MOUSE,    0.451845,  0.331547,  0.572143, 23,  36.000000,    0.060149, 259065806848.000000
HYPDH_MOUSE,    0.114923,  0.058678,  0.171168, 3,   8.000000,    0.028123, 16466906112.000000
I23O2_MOUSE,    0.579291,  0.270872,  0.887709, 4,   9.000000,    0.154209, 15531880448.000000
IAH1_MOUSE,    0.263944,  0.204302,  0.323585, 5,  11.000000,    0.029821, 75528568832.000000
IC1_MOUSE,   12.767928, 10.506598, 15.029258, 1,   5.000000,  134321.500000, 5512361984.000000
ICAL_MOUSE,    0.380091,  0.000000,  3.690166, 1,   1.000000,    0.272332, 100605192.000000
ICAM1_MOUSE,    0.223486,  0.000000,  1.903198, 1,   1.000000,    0.107749, 292821952.000000
ICA_MOUSE,   15.894624,  0.000000,1755705.750000, 3,   3.000000,  877844.937500, 1630842880.000000
IDE_MOUSE,    0.687584,  0.253593,  1.121575, 3,   6.000000,    0.216995, 14148692992.000000
IDH3A_MOUSE,    0.164762,  0.132776,  0.196748, 4,   6.000000,    0.015993, 50931429376.000000
IDHC_MOUSE,    0.284706,  0.234129,  0.335283, 18,  41.000000,    0.025288, 1616105832448.000000
IDHG1_MOUSE,    0.383048,  0.282591,  0.483506, 4,  13.000000,    0.050229, 23788642304.000000
IDHP_MOUSE,    0.189707,  0.153348,  0.226065, 12,  23.000000,    0.018179, 298390618112.000000
IDI1_MOUSE,    1.132089,  0.169940,  2.094238, 2,   5.000000,    0.481075, 10901569536.000000
IF1A_MOUSE,    1.630725,  0.595882,  2.665568, 2,   2.000000,    0.517422, 4100436736.000000
IF2A_MOUSE,    0.320034,  0.255724,  0.384344, 3,  11.000000,    0.032155, 101497446400.000000
IF2B_MOUSE,    0.357186,  0.284836,  0.429537, 5,  11.000000,    0.036175, 20475742208.000000
IF2G_MOUSE,    0.408486,  0.314759,  0.502213, 5,  13.000000,    0.046863, 64296677376.000000
IF2H_MOUSE,    0.347982,  0.238615,  0.457350, 1,   1.000000,    0.047427, 1954037120.000000
IF2M_MOUSE,    0.112244,  0.000000,  2.957491, 1,   1.000000,    0.143867, 1373506816.000000
IF2P_MOUSE,    0.393908,  0.328302,  0.459514, 2,   4.000000,    0.032803, 4643574784.000000
IF4A1_MOUSE,    0.572559,  0.420087,  0.725031, 16,  23.000000,    0.076236, 396388663296.000000
IF4A2_MOUSE,    0.508304,  0.382427,  0.634182, 2,   7.000000,    0.062939, 31627851776.000000
IF4A3_MOUSE,    0.679195,  0.336455,  1.021934, 1,   5.000000,    0.140070, 10155985920.000000
IF4B_MOUSE,    0.419663,  0.282769,  0.556557, 3,   5.000000,    0.068447, 8005585408.000000
IF4E_MOUSE,    0.556778,  0.367409,  0.746148, 2,   4.000000,    0.094685, 11762120704.000000
IF4G1_MOUSE,    0.898096,  0.513284,  1.282909, 6,  15.000000,    0.192406, 36356878336.000000
IF4G2_MOUSE,    1.237302,  0.746852,  1.727751, 2,   2.000000,    0.245225, 1102082816.000000
IF4G3_MOUSE,    1.237140,  0.002836,  2.471445, 1,   1.000000,    0.480165, 1888105472.000000
IF4H_MOUSE,    0.728967,  0.626670,  0.831265, 2,   2.000000,    0.051149, 5335099904.000000
IF5A1_MOUSE,    0.394186,  0.317145,  0.471227, 9,  17.000000,    0.038520, 208892035072.000000
IF5_MOUSE,    0.487645,  0.315864,  0.659427, 3,   6.000000,    0.085891, 20520957952.000000
IF6_MOUSE,    0.461977,  0.335460,  0.588495, 4,   8.000000,    0.063259, 25590820864.000000
IFI4_MOUSE,    0.292366,  0.166127,  0.418604, 1,   1.000000,    0.049109, 124392800.000000
IGH1M_MOUSE,    0.035232,  0.004756,  0.065708, 1,   1.000000,    0.010977, 1964660736.000000
IGHA_MOUSE,    0.413844,  0.035624,  0.792064, 1,   1.000000,    0.136224, 1966640256.000000
IGHG3_MOUSE,    4.223878,  3.116106,  5.331649, 1,   1.000000,  55326.714844, 271539584.000000
IGHM_MOUSE,    0.588491,  0.346036,  0.830947, 3,   6.000000,    0.121228, 7343619072.000000
IGKC_MOUSE,    0.013717,  0.000000,  0.090615, 3,   3.000000,    0.038449, 7069777920.000000
IIGP1_MOUSE,    1.179479,  0.610982,  1.747977, 8,  19.000000,    0.284249, 64708370432.000000
ILEUA_MOUSE,    3.129446,  2.309037,  3.949856, 1,   1.000000,  39419.980469, 75857368.000000
ILF2_MOUSE,   17.543736, 17.417454, 17.670017, 2,   5.000000,    0.063141, 6018228224.000000
ILK_MOUSE,    0.636889,  0.395832,  0.877946, 3,   3.000000,    0.120529, 1689437568.000000
IMA3_MOUSE,    0.474910,  0.000000,  1.367530, 1,   1.000000,    0.217600, 87553208.000000
IMA4_MOUSE,   13.444566, 13.076554, 13.812577, 2,   2.000000,    0.184006, 452568160.000000
IMA5_MOUSE,    0.810402,  0.377832,  1.242972, 1,   1.000000,    0.100536, 181714384.000000
IMA7_MOUSE,    1.656883,  1.656883,  1.656883, 2,   2.000000,    0.000000, 562989760.000000
IMB1_MOUSE,    0.462373,  0.315635,  0.609111, 4,  11.000000,    0.073369, 18451652608.000000
IMDH2_MOUSE,    0.777139,  0.498867,  1.055410, 2,   6.000000,    0.139136, 3166713088.000000
IMPA1_MOUSE,   21.385382, 20.992142, 21.778622, 3,   3.000000,    0.196620, 12257411072.000000
IN35_MOUSE,    0.551353,  0.000000,  5.125116, 1,   1.000000,    0.743545, 1273497216.000000
INMT_MOUSE,    0.181952,  0.154047,  0.209858, 16,  24.000000,    0.013953, 1438343364608.000000
IPO5_MOUSE,    0.347855,  0.130769,  0.564941, 1,   6.000000,    0.078188, 2520616192.000000
