Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
GGACT_MOUSE,    0.193614,  0.156621,  0.230606, 1,   1.000000,    0.015644, 393813248.000000
GGCT_MOUSE,    0.163278,  0.158040,  0.168516, 3,   3.000000,    0.002619, 3007747072.000000
GGT1_MOUSE,    0.242774,  0.226596,  0.258953, 20,  26.000000,    0.008089, 67981758464.000000
GHDC_MOUSE,    0.118304,  0.017339,  0.219269, 1,   1.000000,    0.031726, 13896274.000000
GHITM_MOUSE,    0.456450,  0.000000,  0.918963, 1,   1.000000,    0.109111, 145829600.000000
GIMA4_MOUSE,    0.073678,  0.066049,  0.081307, 3,   6.000000,    0.003815, 522713888.000000
GIPC1_MOUSE,    0.922020,  0.722031,  1.122008, 1,   1.000000,    0.046480, 6425704.500000
GIPC2_MOUSE,    0.330182,  0.268747,  0.391617, 4,   6.000000,    0.030718, 2811416832.000000
GIT1_MOUSE,    0.259918,  0.207093,  0.312743, 1,   1.000000,    0.021588, 53841032.000000
GLB1L_MOUSE,    0.159179,  0.000000,  0.339051, 2,   2.000000,    0.041696, 111978872.000000
GLCTK_MOUSE,    0.080178,  0.070754,  0.089603, 7,   9.000000,    0.004712, 3549772288.000000
GLGB_MOUSE,    0.253995,  0.069816,  0.438175, 1,   1.000000,    0.042806, 56513632.000000
GLNA_MOUSE,    0.467550,  0.414648,  0.520452, 8,  13.000000,    0.026451, 12622236672.000000
GLO2_MOUSE,    0.136548,  0.125116,  0.147980, 8,  12.000000,    0.005716, 7121191424.000000
GLOD4_MOUSE,    0.159409,  0.146040,  0.172779, 15,  18.000000,    0.006685, 26577641472.000000
GLOD5_MOUSE,    0.132914,  0.114247,  0.151581, 3,   4.000000,    0.009333, 755583552.000000
GLPK_MOUSE,    0.189789,  0.178455,  0.201122, 20,  24.000000,    0.005667, 40656695296.000000
GLRX1_MOUSE,    0.136637,  0.127579,  0.145694, 3,   5.000000,    0.004529, 1244659328.000000
GLRX3_MOUSE,    0.388994,  0.362761,  0.415227, 4,   7.000000,    0.013116, 2922184448.000000
GLRX5_MOUSE,    0.151190,  0.138824,  0.163556, 5,   6.000000,    0.006183, 4168672000.000000
GLSK_MOUSE,    0.108413,  0.099779,  0.117047, 8,  13.000000,    0.004317, 22207602688.000000
GLT11_MOUSE,   17.304804, 17.269014, 17.340593, 2,   2.000000,    0.033791, 461078592.000000
GLU2B_MOUSE,    0.254504,  0.229990,  0.279018, 4,   7.000000,    0.012257, 4325296128.000000
GLUCM_MOUSE,    0.100020,  0.093450,  0.106590, 11,  21.000000,    0.003285, 27723464704.000000
GLYAT_MOUSE,    0.103437,  0.097110,  0.109765, 33,  38.000000,    0.003163, 146502254592.000000
GLYC_MOUSE,    0.151199,  0.136417,  0.165981, 6,  11.000000,    0.007391, 9047717888.000000
GLYG_MOUSE,    0.148546,  0.129991,  0.167100, 2,   2.000000,    0.009277, 322245312.000000
GLYM_MOUSE,    0.152566,  0.138659,  0.166473, 21,  31.000000,    0.006953, 40351821824.000000
GLYR1_MOUSE,    0.011488,  0.000000,  3.983278, 1,   1.000000,    0.009268, 45782780.000000
GMFB_MOUSE,    0.183530,  0.122717,  0.244343, 2,   4.000000,    0.014338, 764759232.000000
GMPPB_MOUSE,    0.000003,  0.000000,  3.176025, 1,   1.000000,    0.000459, 321471840.000000
GMPR1_MOUSE,    0.116479,  0.107795,  0.125163, 2,   2.000000,    0.004342, 455291648.000000
GNA11_MOUSE,    0.136635,  0.107829,  0.165441, 7,   8.000000,    0.009243, 1449078400.000000
GNA13_MOUSE,    0.177200,  0.167165,  0.187236, 4,   7.000000,    0.005018, 2998175232.000000
GNAI1_MOUSE,    0.161907,  0.122519,  0.201296, 6,  15.000000,    0.011643, 7190459904.000000
GNAI2_MOUSE,    0.154603,  0.138251,  0.170955, 12,  19.000000,    0.008623, 7802849280.000000
GNAI3_MOUSE,    0.151808,  0.133370,  0.170247, 5,   7.000000,    0.009219, 1870066688.000000
GNAQ_MOUSE,    0.181623,  0.163633,  0.199614, 4,   7.000000,    0.013753, 1357295232.000000
GNAS1_MOUSE,    0.160536,  0.086137,  0.234934, 3,   6.000000,    0.054806, 822124736.000000
GNAS2_MOUSE,    0.120586,  0.104468,  0.136704, 4,   8.000000,    0.009187, 805173440.000000
GNPAT_MOUSE,    0.100851,  0.059029,  0.142674, 2,   2.000000,    0.017368, 72312160.000000
GNPI1_MOUSE,    0.204080,  0.187509,  0.220651, 6,   9.000000,    0.008285, 7937735168.000000
GNS_MOUSE,    0.245175,  0.216271,  0.274078, 3,   3.000000,    0.014452, 912432256.000000
GOLP3_MOUSE,    1.054762,  0.557413,  1.552110, 1,   1.000000,    0.471790, 62223448.000000
GORS2_MOUSE,    0.128875,  0.108326,  0.149423, 4,   7.000000,    0.010274, 1569304960.000000
GOT1B_MOUSE,    0.103022,  0.062868,  0.143177, 1,   1.000000,    0.017413, 83842928.000000
GPC4_MOUSE,    0.000006,  0.000000,  4.042677, 1,   1.000000,    0.017733, 14216692.000000
GPC5C_MOUSE,    0.276810,  0.264284,  0.289337, 2,   2.000000,    0.006263, 718798848.000000
GPD1L_MOUSE,    0.103088,  0.090983,  0.115194, 3,   5.000000,    0.006053, 3414212608.000000
GPDA_MOUSE,    0.143950,  0.131269,  0.156632, 13,  22.000000,    0.006341, 35676823552.000000
GPDM_MOUSE,    0.093839,  0.083689,  0.103989, 9,  20.000000,    0.005075, 12985088000.000000
GPM6A_MOUSE,    0.210816,  0.156756,  0.264876, 1,   1.000000,    0.023443, 435393792.000000
GPX1_MOUSE,    0.117373,  0.110902,  0.123845, 10,  16.000000,    0.003236, 105731964928.000000
GPX3_MOUSE,    0.375891,  0.321455,  0.430327, 8,  11.000000,    0.027218, 104030208000.000000
GPX4_MOUSE,    0.201518,  0.181569,  0.221468, 4,  10.000000,    0.009975, 7755536896.000000
GRB2_MOUSE,    0.179199,  0.132990,  0.225407, 3,   3.000000,    0.020404, 273497408.000000
GRHPR_MOUSE,    0.109013,  0.099740,  0.118286, 11,  18.000000,    0.004611, 25468006400.000000
GRN_MOUSE,    0.000002,  0.000000,  2.551208, 1,   1.000000,    0.015718, 37526860.000000
GRP75_MOUSE,    0.196101,  0.181395,  0.210808, 42,  50.000000,    0.007353, 120742330368.000000
GRPE1_MOUSE,    0.309532,  0.289521,  0.329542, 4,   5.000000,    0.010005, 1729328768.000000
GRSF1_MOUSE,    0.072877,  0.000000,  5.994904, 1,   1.000000,    0.123507, 28672854.000000
GSH0_MOUSE,    0.178069,  0.169371,  0.186767, 4,   8.000000,    0.004349, 10174527488.000000
GSH1_MOUSE,    0.218874,  0.199908,  0.237839, 8,  11.000000,    0.009483, 2164020736.000000
GSHB_MOUSE,    0.180664,  0.165013,  0.196315, 15,  21.000000,    0.007825, 23711373312.000000
GSHR_MOUSE,    0.106077,  0.093612,  0.118543, 9,  17.000000,    0.006233, 13758657536.000000
GSLG1_MOUSE,    0.433837,  0.409270,  0.458404, 3,   5.000000,    0.012284, 805050752.000000
GSTA1_MOUSE,    0.170977,  0.152974,  0.188981, 6,   7.000000,    0.008393, 11776740352.000000
GSTA3_MOUSE,    0.154805,  0.133515,  0.176094, 7,   9.000000,    0.012262, 8745031680.000000
GSTA4_MOUSE,    0.100104,  0.084036,  0.116172, 3,   3.000000,    0.006643, 814209920.000000
GSTK1_MOUSE,    0.092489,  0.086593,  0.098386, 8,  10.000000,    0.002948, 10212088832.000000
GSTM1_MOUSE,    0.152554,  0.143092,  0.162015, 23,  26.000000,    0.004731, 109373210624.000000
GSTM2_MOUSE,    0.087004,  0.078840,  0.095169, 7,  10.000000,    0.004082, 7064611328.000000
GSTM5_MOUSE,    0.225424,  0.201604,  0.249243, 8,  10.000000,    0.011910, 10861812736.000000
GSTO1_MOUSE,    0.065062,  0.051766,  0.078358, 3,   3.000000,    0.005941, 510489920.000000
GSTP1_MOUSE,    0.135441,  0.124822,  0.146060, 11,  17.000000,    0.005310, 38966910976.000000
GSTT1_MOUSE,    0.167826,  0.147281,  0.188371, 3,   6.000000,    0.008712, 4755600896.000000
GSTT2_MOUSE,    0.084699,  0.073192,  0.096207, 6,  13.000000,    0.005754, 10556010496.000000
GSTT3_MOUSE,    0.445971,  0.431295,  0.460647, 3,   6.000000,    0.007338, 2806412032.000000
GTR2_MOUSE,    0.266001,  0.244447,  0.287554, 2,   4.000000,    0.010777, 2121291136.000000
GTR5_MOUSE,    0.079856,  0.025514,  0.134197, 1,   1.000000,    0.017075, 94081576.000000
GUAA_MOUSE,    0.136581,  0.122974,  0.150189, 3,   7.000000,    0.006059, 609921600.000000
GUAD_MOUSE,    7.563731,  7.491308,  7.636154, 2,   2.000000,    0.027583, 117729080.000000
H10_MOUSE,    0.022599,  0.021569,  0.023628, 4,   5.000000,    0.000515, 27982886912.000000
H12_MOUSE,    0.032562,  0.029678,  0.035446, 5,   7.000000,    0.001537, 90006765568.000000
H14_MOUSE,    0.020940,  0.019579,  0.022300, 3,   4.000000,    0.000680, 32291905536.000000
H15_MOUSE,    0.014817,  0.013133,  0.016501, 1,   1.000000,    0.000756, 792873408.000000
H1BP3_MOUSE,    0.000009,  0.000000,  3.021504, 1,   1.000000,    0.001231, 210811888.000000
H2A2A_MOUSE,    0.019314,  0.016894,  0.021735, 13,  18.000000,    0.001092, 335300100096.000000
H2A2B_MOUSE,    0.015384,  0.010853,  0.019916, 1,   1.000000,    0.001852, 2494054144.000000
H2AV_MOUSE,    0.050575,  0.041088,  0.060061, 4,   4.000000,    0.008105, 23211669504.000000
H2AW_MOUSE,    0.035396,  0.031323,  0.039470, 3,   4.000000,    0.001960, 3908278016.000000
H2AX_MOUSE,    0.019631,  0.015507,  0.023754, 6,  13.000000,    0.007741, 26287820800.000000
H2AY_MOUSE,    0.048797,  0.044468,  0.053127, 8,  15.000000,    0.002165, 11618911232.000000
H2AZ_MOUSE,    0.070467,  0.056538,  0.084395, 3,   3.000000,    0.007545, 1693045632.000000
H2B1B_MOUSE,    0.016631,  0.015328,  0.017933, 12,  16.000000,    0.000651, 547656990720.000000
H2B2E_MOUSE,    0.000001,  0.000000,  4.673532, 1,   1.000000,    0.000410, 1089658496.000000
H31_MOUSE,    0.007977,  0.006720,  0.009234, 4,   8.000000,    0.000708, 39760744448.000000
H32_MOUSE,    0.000987,  0.000570,  0.001404, 4,   8.000000,    0.000209, 63258271744.000000
H3C_MOUSE,    0.001506,  0.001144,  0.001868, 4,   5.000000,    0.000181, 28373180416.000000
H4_MOUSE,    0.011349,  0.010532,  0.012166, 9,  17.000000,    0.000408, 406270574592.000000
HA10_MOUSE,    0.270476,  0.198985,  0.341968, 2,   2.000000,    0.035746, 168642720.000000
HA11_MOUSE,    0.066740,  0.012142,  0.121339, 3,   4.000000,    0.013799, 1502338944.000000
HA1B_MOUSE,    0.485349,  0.437747,  0.532951, 3,   3.000000,    0.015080, 149947088.000000
HA1L_MOUSE,    0.338706,  0.302327,  0.375084, 2,   2.000000,    0.016255, 748126208.000000
HA2B_MOUSE,    0.056221,  0.000000,  0.667240, 1,   1.000000,    0.019094, 28792330.000000
HACD3_MOUSE,    0.353353,  0.102308,  0.604398, 1,   1.000000,    0.078884, 290593408.000000
HACL1_MOUSE,    0.115649,  0.088183,  0.143116, 3,   3.000000,    0.013733, 509258752.000000
HACL2_MOUSE,    0.251322,  0.222152,  0.280492, 2,   2.000000,    0.008958, 127987472.000000
HAOX2_MOUSE,    0.085892,  0.078875,  0.092908, 19,  27.000000,    0.003508, 51061260288.000000
HARS1_MOUSE,    1.106822,  1.010260,  1.203383, 2,   2.000000,    0.048281, 168572144.000000
HBA_MOUSE,    0.017259,  0.015504,  0.019015, 28,  39.000000,    0.000891, 3800829263872.000000
HBB0_MOUSE,   -0.419355,  0.000000,  0.000000, 1,   1.000000,  100.000000,   0.000000
HBB1_MOUSE,    0.020650,  0.019071,  0.022229, 26,  38.000000,    0.000787, 4503415816192.000000
HBB2_MOUSE,    0.013107,  0.012162,  0.014052, 2,   2.000000,    0.000472, 7567793664.000000
HCD2_MOUSE,    0.074527,  0.069493,  0.079562, 16,  20.000000,    0.002517, 19173832704.000000
HCDH_MOUSE,    0.083600,  0.078682,  0.088518, 20,  30.000000,    0.002459, 165342543872.000000
HDAC1_MOUSE,    0.602422,  0.349341,  0.855503, 2,   2.000000,    0.126540, 454205504.000000
HDAC2_MOUSE,    0.300934,  0.000000,  0.655276, 1,   1.000000,    0.149802, 114600224.000000
HDAC6_MOUSE,    0.336820,  0.236935,  0.436706, 2,   2.000000,    0.049943, 334207328.000000
HDGF_MOUSE,    0.122478,  0.110822,  0.134133, 1,   4.000000,    0.005296, 2522020096.000000
HDGR3_MOUSE,    2.085017,  1.705546,  2.464488, 2,   2.000000,    0.024306, 128932432.000000
HDHD2_MOUSE,    0.101825,  0.084992,  0.118657, 3,   3.000000,    0.008416, 842921024.000000
HDHD3_MOUSE,    0.108678,  0.096546,  0.120811, 4,   5.000000,    0.006066, 1073980032.000000
HDHD5_MOUSE,    0.181943,  0.169048,  0.194839, 4,   4.000000,    0.005747, 474499008.000000
HEBP1_MOUSE,    0.228490,  0.204320,  0.252660, 8,  12.000000,    0.012085, 2946315264.000000
HEM2_MOUSE,    0.210089,  0.193958,  0.226221, 4,   9.000000,    0.008066, 4450726400.000000
HEM6_MOUSE,    0.162930,  0.145389,  0.180471, 14,  18.000000,    0.008771, 9711585280.000000
HEMH_MOUSE,    0.129789,  0.119514,  0.140064, 4,   8.000000,    0.005137, 4378227712.000000
HEMO_MOUSE,    0.268850,  0.238691,  0.299009, 7,  18.000000,    0.015080, 26874431488.000000
HEXB_MOUSE,    0.739724,  0.672266,  0.807182, 3,   3.000000,    0.033729, 785274304.000000
HGD_MOUSE,    0.205679,  0.181733,  0.229625, 18,  25.000000,    0.011973, 41738440704.000000
HIBCH_MOUSE,    0.116020,  0.104871,  0.127170, 12,  22.000000,    0.005575, 16585473024.000000
HINT1_MOUSE,    0.142146,  0.132523,  0.151769, 4,   8.000000,    0.004811, 13714427904.000000
HINT2_MOUSE,    0.124399,  0.117629,  0.131169, 6,   9.000000,    0.003385, 29356937216.000000
HM13_MOUSE,    0.333399,  0.295792,  0.371006, 1,   1.000000,    0.014630, 292038752.000000
HMCS1_MOUSE,    0.869892,  0.674102,  1.065681, 2,   6.000000,    0.097895, 1465361408.000000
HMGB1_MOUSE,    0.092036,  0.084103,  0.099968, 9,  12.000000,    0.003966, 13432324096.000000
HMGB2_MOUSE,    0.078222,  0.064839,  0.091605, 3,   3.000000,    0.006692, 954867648.000000
HMGB3_MOUSE,    0.108256,  0.081197,  0.135315, 2,   2.000000,    0.012263, 287678848.000000
HMGCL_MOUSE,    0.111954,  0.104788,  0.119120, 11,  16.000000,    0.003583, 21447297024.000000
HMGN5_MOUSE,    0.084495,  0.045742,  0.123247, 1,   1.000000,    0.015075, 234720416.000000
HMOX2_MOUSE,    0.172411,  0.140734,  0.204088, 3,   3.000000,    0.015838, 673327680.000000
HNF4A_MOUSE,    0.747174,  0.000000,  5.860821, 1,   1.000000,    0.362921, 42473700.000000
HNMT_MOUSE,    0.131847,  0.092537,  0.171156, 1,   1.000000,    0.012352, 71554520.000000
HNRDL_MOUSE,    0.169015,  0.148117,  0.189912, 3,   3.000000,    0.010449, 1994248320.000000
HNRH1_MOUSE,    0.150462,  0.129453,  0.171470, 9,  14.000000,    0.010504, 12116602880.000000
HNRH2_MOUSE,    0.165173,  0.147470,  0.182876, 5,   6.000000,    0.008851, 2990743040.000000
HNRL1_MOUSE,    0.237490,  0.187557,  0.287422, 3,   3.000000,    0.015220, 193244448.000000
HNRL2_MOUSE,    0.311643,  0.278389,  0.344896, 2,   5.000000,    0.016627, 1433306880.000000
HNRPC_MOUSE,    0.181483,  0.155375,  0.207590, 4,   6.000000,    0.013054, 5530217472.000000
HNRPD_MOUSE,    0.095026,  0.083474,  0.106578, 4,   6.000000,    0.005992, 3918346752.000000
HNRPF_MOUSE,    0.356042,  0.318227,  0.393858, 4,   8.000000,    0.018908, 2412737024.000000
HNRPK_MOUSE,    0.245718,  0.227328,  0.264108, 17,  22.000000,    0.009195, 31680407552.000000
HNRPL_MOUSE,    0.123916,  0.114017,  0.133815, 6,  16.000000,    0.004950, 14902436864.000000
HNRPM_MOUSE,    0.150328,  0.136327,  0.164329, 15,  20.000000,    0.007000, 12161098752.000000
HNRPQ_MOUSE,    0.305080,  0.283699,  0.326462, 2,   8.000000,    0.010691, 7302750208.000000
HNRPU_MOUSE,    0.169724,  0.148535,  0.190914, 12,  22.000000,    0.010595, 19401789440.000000
HOGA1_MOUSE,    0.079335,  0.074527,  0.084142, 11,  18.000000,    0.002404, 28246124544.000000
HOT_MOUSE,    0.196629,  0.180350,  0.212908, 14,  18.000000,    0.008140, 11028973568.000000
HP1B3_MOUSE,    0.076659,  0.068152,  0.085166, 3,   9.000000,    0.004253, 3866815488.000000
HPCA_MOUSE,    0.084993,  0.012274,  0.157712, 3,   3.000000,    0.073670, 169589712.000000
HPCL1_MOUSE,    0.305357,  0.249909,  0.360805, 4,   4.000000,    0.015772, 424548096.000000
HPPD_MOUSE,    0.377265,  0.323936,  0.430593, 3,   4.000000,    0.026664, 1035938688.000000
HPRT_MOUSE,    0.177976,  0.090450,  0.265501, 2,   2.000000,    0.010186, 197343072.000000
HPT_MOUSE,    0.602587,  0.000000,  3.811163, 1,   1.000000,    0.563281, 221802896.000000
HRG_MOUSE,    1.338267,  1.084597,  1.591938, 2,   2.000000,    0.126835, 62303420.000000
HS105_MOUSE,    0.368894,  0.315394,  0.422393, 4,   8.000000,    0.024220, 8564977152.000000
HS12A_MOUSE,    0.064556,  0.058282,  0.070830, 3,   3.000000,    0.003002, 234839840.000000
HS71A_MOUSE,    0.221679,  0.195207,  0.248151, 8,  14.000000,    0.013236, 25007960064.000000
HS71L_MOUSE,    0.161358,  0.125067,  0.197650, 3,   3.000000,    0.119829, 1799540992.000000
HS74L_MOUSE,    0.167792,  0.157881,  0.177703, 3,   3.000000,    0.004956, 670303872.000000
HS90A_MOUSE,    0.246728,  0.225498,  0.267958, 19,  38.000000,    0.010615, 77727318016.000000
HS90B_MOUSE,    0.272070,  0.244383,  0.299756, 21,  29.000000,    0.013843, 66705862656.000000
HSBP1_MOUSE,    0.629434,  0.497403,  0.761466, 1,   1.000000,    0.047554, 74485832.000000
HSC20_MOUSE,    0.608481,  0.591745,  0.625218, 2,   2.000000,    0.008368, 314740032.000000
HSDL2_MOUSE,    0.119062,  0.111174,  0.126951, 6,  13.000000,    0.003944, 7561541120.000000
HSP74_MOUSE,    0.224474,  0.195795,  0.253153, 11,  23.000000,    0.014348, 9225459712.000000
HSP7C_MOUSE,    0.383053,  0.349168,  0.416938, 35,  45.000000,    0.016942, 173199409152.000000
HSPB1_MOUSE,    0.286742,  0.275762,  0.297722, 2,   2.000000,    0.005289, 2655637504.000000
HTAI2_MOUSE,    0.091689,  0.000000,  1.852227, 1,   1.000000,    0.051590, 59202252.000000
HTRA1_MOUSE,    0.056663,  0.044091,  0.069234, 3,   4.000000,    0.006540, 214060768.000000
HTRA2_MOUSE,    0.000003,  0.000000,  0.000551, 3,   5.000000,    0.000274, 490293184.000000
HUTU_MOUSE,    0.138553,  0.125754,  0.151351, 4,   7.000000,    0.006399, 1501646208.000000
HVM51_MOUSE,    0.058085,  0.053187,  0.062984, 3,   3.000000,    0.002449, 2581924352.000000
HXK1_MOUSE,    0.074156,  0.068194,  0.080118, 20,  32.000000,    0.002981, 22619101184.000000
HYEP_MOUSE,    0.253273,  0.239307,  0.267240, 3,   4.000000,    0.006983, 732717056.000000
HYES_MOUSE,    0.150243,  0.139193,  0.161293, 34,  40.000000,    0.005525, 90964533248.000000
HYKK_MOUSE,    0.242252,  0.223385,  0.261119, 11,  16.000000,    0.009433, 12875782144.000000
HYOU1_MOUSE,    0.136894,  0.127584,  0.146203, 11,  15.000000,    0.004655, 3946698240.000000
IAH1_MOUSE,    0.192841,  0.178492,  0.207189, 9,  13.000000,    0.007174, 12009100288.000000
IBP7_MOUSE,    0.199286,  0.139137,  0.259436, 2,   2.000000,    0.027238, 751360960.000000
ICAM1_MOUSE,    0.300400,  0.247554,  0.353245, 1,   4.000000,    0.019034, 150070144.000000
ICA_MOUSE,    0.288741,  0.287487,  0.289995, 3,   3.000000,    0.000626, 231502192.000000
ICLN_MOUSE,    0.108123,  0.099872,  0.116373, 1,   1.000000,    0.003578, 3473208832.000000
ICT1_MOUSE,    0.150300,  0.148222,  0.152379, 2,   2.000000,    0.001039, 659268800.000000
IDE_MOUSE,    0.172218,  0.126110,  0.218327, 3,   5.000000,    0.019713, 479332416.000000
IDH3A_MOUSE,    0.061601,  0.057756,  0.065445, 23,  30.000000,    0.001922, 65775685632.000000
IDHC_MOUSE,    0.178694,  0.164745,  0.192643, 30,  40.000000,    0.006968, 108053176320.000000
IDHG1_MOUSE,    0.130959,  0.114292,  0.147626, 5,  10.000000,    0.008333, 6822656512.000000
IDHP_MOUSE,    0.071258,  0.066683,  0.075832, 32,  41.000000,    0.002286, 245320466432.000000
IDI1_MOUSE,    0.226527,  0.195202,  0.257852, 3,   5.000000,    0.015662, 1978618624.000000
IF1AX_MOUSE,    0.176725,  0.153895,  0.199555, 1,   1.000000,    0.010373, 321759904.000000
IF2A_MOUSE,    0.128433,  0.111724,  0.145142, 4,   7.000000,    0.008354, 2874246912.000000
IF2B_MOUSE,    0.278275,  0.240228,  0.316322, 3,   3.000000,    0.019023, 430032768.000000
IF2G_MOUSE,    0.091910,  0.055762,  0.128059, 3,   3.000000,    0.010937, 501916928.000000
IF4A1_MOUSE,    0.338239,  0.307325,  0.369153, 12,  18.000000,    0.015457, 18157649920.000000
IF4A2_MOUSE,    0.210278,  0.168692,  0.251864, 3,   9.000000,    0.020793, 4453590016.000000
IF4A3_MOUSE,    0.203914,  0.162900,  0.244929, 3,   4.000000,    0.020507, 250712416.000000
IF4B_MOUSE,    0.116428,  0.074086,  0.158769, 4,   6.000000,    0.016286, 467500704.000000
IF4E_MOUSE,    0.228365,  0.190956,  0.265774, 3,   3.000000,    0.018704, 737598976.000000
IF4G1_MOUSE,    0.535549,  0.463550,  0.607549, 3,   3.000000,    0.036000, 344177728.000000
IF4H_MOUSE,    0.765516,  0.659516,  0.871517, 4,   4.000000,    0.045515, 87918048.000000
IF5A1_MOUSE,    0.219671,  0.204964,  0.234379, 6,  10.000000,    0.007354, 16900988928.000000
IF5_MOUSE,    0.422953,  0.357368,  0.488538, 3,   3.000000,    0.032792, 657853760.000000
IF6_MOUSE,    0.357678,  0.329398,  0.385958, 2,   2.000000,    0.011132, 92631944.000000
IGBP1_MOUSE,    0.277288,  0.038687,  0.515889, 1,   1.000000,    0.085938, 170517200.000000
IGF1R_MOUSE,    0.305422,  0.043340,  0.567504, 1,   1.000000,    0.101954, 34036864.000000
IGG2B_MOUSE,    0.066032,  0.056989,  0.075074, 6,   9.000000,    0.004356, 8729014272.000000
