Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
ST1D1_MOUSE,    0.217416,  0.138543,  0.296290, 4,   6.000000,    0.039437, 12119146496.000000
ST2A2_MOUSE,    0.169294,  0.000000,  2.521089, 1,   1.000000,    0.075406, 3302130432.000000
STA10_MOUSE,    0.188952,  0.159093,  0.218810, 10,  13.000000,    0.014929, 68099895296.000000
STAM1_MOUSE,    0.134730,  0.071809,  0.197652, 1,   1.000000,    0.019771, 94548736.000000
STAR5_MOUSE,    0.420839,  0.212442,  0.629237, 3,   3.000000,    0.104199, 1652144128.000000
STAT1_MOUSE,    0.501485,  0.451122,  0.551848, 2,   2.000000,    0.025182, 539068608.000000
STAT3_MOUSE,    0.069064,  0.000000,  3.531936, 1,   1.000000,    0.032372, 138387248.000000
STBD1_MOUSE,    0.157665,  0.113192,  0.202139, 5,   7.000000,    0.022237, 9001207808.000000
STEA4_MOUSE,    0.179866,  0.120795,  0.238937, 3,   4.000000,    0.029536, 4179332864.000000
STIM1_MOUSE,    0.227397,  0.136954,  0.317840, 1,   4.000000,    0.039221, 1136679296.000000
STIP1_MOUSE,    0.245468,  0.189494,  0.301442, 4,  10.000000,    0.027987, 19516940288.000000
STML2_MOUSE,    0.137168,  0.110966,  0.163370, 2,   6.000000,    0.013101, 10673547264.000000
STOM_MOUSE,    0.220412,  0.183082,  0.257742, 2,   2.000000,    0.018665, 575799552.000000
STRAP_MOUSE,    0.347729,  0.244971,  0.450487, 4,   7.000000,    0.051379, 8210212352.000000
STS_MOUSE,    0.381155,  0.161557,  0.600754, 3,   3.000000,    0.109799, 1254445696.000000
STT3A_MOUSE,    0.120850,  0.097279,  0.144422, 4,  10.000000,    0.011786, 18222841856.000000
STT3B_MOUSE,    0.260502,  0.231776,  0.289228, 4,   4.000000,    0.014363, 3238202624.000000
SUCA_MOUSE,    0.114258,  0.095951,  0.132564, 21,  25.000000,    0.009153, 141561823232.000000
SUCB1_MOUSE,    0.131061,  0.103920,  0.158201, 16,  19.000000,    0.013570, 66305667072.000000
SUCB2_MOUSE,    0.152774,  0.132712,  0.172837, 15,  20.000000,    0.010031, 142686142464.000000
SUCHY_MOUSE,    0.065530,  0.021286,  0.109774, 2,   2.000000,    0.022122, 1350085120.000000
SUMO2_MOUSE,    0.290595,  0.189005,  0.392185, 2,   2.000000,    0.050795, 2927851264.000000
SUOX_MOUSE,    0.101456,  0.082999,  0.119913, 13,  16.000000,    0.009228, 59226980352.000000
SURF4_MOUSE,    0.261603,  0.227445,  0.295760, 6,   7.000000,    0.017079, 9662299136.000000
SYAC_MOUSE,    0.367634,  0.296965,  0.438303, 6,  15.000000,    0.035334, 20549531648.000000
SYAP1_MOUSE,    0.050399,  0.008027,  0.092771, 1,   1.000000,    0.017919, 472273248.000000
SYCC_MOUSE,    0.158589,  0.111430,  0.205749, 4,   4.000000,    0.023580, 2112876032.000000
SYDC_MOUSE,    0.168121,  0.139004,  0.197239, 6,  12.000000,    0.014559, 26431234048.000000
SYEP_MOUSE,    0.200948,  0.159338,  0.242559, 15,  23.000000,    0.020805, 19767842816.000000
SYFA_MOUSE,    0.052775,  0.034499,  0.071052, 3,   6.000000,    0.009138, 5427537920.000000
SYFB_MOUSE,    0.085410,  0.067594,  0.103227, 8,  10.000000,    0.008908, 14008765440.000000
SYIC_MOUSE,    0.105745,  0.070916,  0.140574, 5,  14.000000,    0.017414, 15585206272.000000
SYIM_MOUSE,    0.101026,  0.071790,  0.130263, 5,  10.000000,    0.014618, 12654998528.000000
SYJ2B_MOUSE,    0.285481,  0.184407,  0.386554, 1,   1.000000,    0.039319, 702728320.000000
SYK_MOUSE,    0.167400,  0.123860,  0.210940, 4,   6.000000,    0.021770, 18672113664.000000
SYLC_MOUSE,    0.154058,  0.104009,  0.204107, 7,  10.000000,    0.025024, 7237185024.000000
SYMC_MOUSE,    0.206550,  0.162731,  0.250368, 3,   3.000000,    0.021909, 948339136.000000
SYNC_MOUSE,    0.221392,  0.165390,  0.277394, 5,   8.000000,    0.028001, 6676541952.000000
SYQ_MOUSE,    0.182283,  0.139012,  0.225554, 6,  11.000000,    0.021635, 18727782400.000000
SYRC_MOUSE,    0.107766,  0.075272,  0.140260, 4,  12.000000,    0.016247, 15490843648.000000
SYSC_MOUSE,    0.196565,  0.161802,  0.231328, 4,   6.000000,    0.017382, 3080108032.000000
SYTC_MOUSE,    0.231249,  0.159786,  0.302712, 9,  23.000000,    0.035732, 35990437888.000000
SYVC_MOUSE,    0.090106,  0.074699,  0.105512, 10,  22.000000,    0.007703, 16801123328.000000
SYWC_MOUSE,    0.365301,  0.000000,  0.869678, 2,   2.000000,    0.252188, 82191088.000000
SYYC_MOUSE,    0.096377,  0.069030,  0.123724, 2,   5.000000,    0.013674, 2911480320.000000
SYYM_MOUSE,    0.068991,  0.000000,  3.853869, 1,   1.000000,    0.027625, 97456936.000000
T23O_MOUSE,    1.367680,  0.796118,  1.939243, 4,   9.000000,    0.285781, 28261109760.000000
T3HPD_MOUSE,    0.068028,  0.034856,  0.101200, 1,   1.000000,    0.014029, 519696032.000000
TACO1_MOUSE,    0.000000,  0.000000,  3.845540, 1,   1.000000,    0.037964, 21247788.000000
TADBP_MOUSE,    0.197361,  0.146954,  0.247768, 7,   8.000000,    0.025203, 20919654400.000000
TAGL2_MOUSE,    0.138877,  0.112515,  0.165240, 4,   8.000000,    0.013181, 11105543168.000000
TALDO_MOUSE,    0.254175,  0.215234,  0.293117, 4,   8.000000,    0.019471, 50221232128.000000
TBA1A_MOUSE,    0.132488,  0.099826,  0.165150, 26,  37.000000,    0.016331, 196319756288.000000
TBA1B_MOUSE,    0.167621,  0.133921,  0.201320, 22,  34.000000,    0.016850, 121032851456.000000
TBA1C_MOUSE,    0.168513,  0.148724,  0.188302, 2,   2.000000,    0.009895, 8849053696.000000
TBA4A_MOUSE,    0.205369,  0.177442,  0.233296, 5,   7.000000,    0.013963, 20140507136.000000
TBB2A_MOUSE,    0.113411,  0.091348,  0.135473, 16,  28.000000,    0.011031, 272089038848.000000
TBB4B_MOUSE,    0.113448,  0.098024,  0.128872, 6,  10.000000,    0.007712, 91096285184.000000
TBB5_MOUSE,    0.128645,  0.106593,  0.150696, 4,   5.000000,    0.011026, 10056614912.000000
TBB6_MOUSE,    0.234390,  0.000000,  5.404477, 1,   1.000000,    0.417700, 108813272.000000
TBL2_MOUSE,    1.177332,  0.000000,  4.039055, 1,   1.000000,    1.718838, 82979504.000000
TCPA_MOUSE,    0.234822,  0.174732,  0.294911, 18,  23.000000,    0.030045, 35267059712.000000
TCPB_MOUSE,    0.273487,  0.217819,  0.329155, 9,  19.000000,    0.027834, 68233793536.000000
TCPD_MOUSE,    0.231339,  0.184194,  0.278484, 5,  10.000000,    0.023572, 17261070336.000000
TCPE_MOUSE,    0.226026,  0.163004,  0.289049, 4,   6.000000,    0.031511, 13120417792.000000
TCPG_MOUSE,    0.215132,  0.169691,  0.260574, 14,  19.000000,    0.022721, 38768037888.000000
TCPH_MOUSE,    0.263923,  0.221529,  0.306316, 7,  11.000000,    0.021197, 19449608192.000000
TCPQ_MOUSE,    0.301061,  0.253213,  0.348908, 10,  15.000000,    0.023924, 38858264576.000000
TCPZ_MOUSE,    0.287247,  0.241323,  0.333170, 9,  14.000000,    0.022962, 16583883776.000000
TCTP_MOUSE,    0.366709,  0.271938,  0.461481, 3,   4.000000,    0.047386, 10665362432.000000
TEBP_MOUSE,    0.255528,  0.206902,  0.304153, 4,   5.000000,    0.024313, 21590106112.000000
TECR_MOUSE,    0.330300,  0.231359,  0.429241, 4,   8.000000,    0.049471, 32413919232.000000
TERA_MOUSE,    0.280580,  0.231933,  0.329227, 29,  36.000000,    0.024323, 163592830976.000000
TFAM_MOUSE,    0.079707,  0.046820,  0.112593, 2,   2.000000,    0.016443, 1434256896.000000
TFR2_MOUSE,    2.505441,  1.358306,  3.652576, 1,   1.000000,    1.546008, 102735112.000000
TGM1_MOUSE,    0.067113,  0.046109,  0.088117, 4,   8.000000,    0.010502, 8772211712.000000
TGM2_MOUSE,    0.168691,  0.138905,  0.198478, 15,  20.000000,    0.014893, 45983617024.000000
TGO1_MOUSE,    0.772798,  0.556535,  0.989060, 2,  10.000000,    0.108131, 15565804544.000000
THEM4_MOUSE,   14.518724, 14.363271, 14.674178, 2,   2.000000,    0.077727, 842317376.000000
THIC_MOUSE,    0.195327,  0.161711,  0.228943, 15,  20.000000,    0.016808, 216842567680.000000
THIKA_MOUSE,    0.350129,  0.283121,  0.417137, 24,  35.000000,    0.033504, 317525131264.000000
THIKB_MOUSE,    0.368299,  0.298019,  0.438579, 11,  16.000000,    0.035140, 110999576576.000000
THIL_MOUSE,    0.128242,  0.107671,  0.148812, 30,  38.000000,    0.010285, 396633014272.000000
THIM_MOUSE,    0.114984,  0.100793,  0.129175, 55,  59.000000,    0.007096, 1572927045632.000000
THIOM_MOUSE,    0.142414,  0.025424,  0.259405, 1,   1.000000,    0.036761, 1750093952.000000
THIO_MOUSE,    0.182968,  0.145469,  0.220467, 4,   6.000000,    0.018750, 89061826560.000000
THNS2_MOUSE,    0.124941,  0.096890,  0.152993, 7,  11.000000,    0.014026, 26377068544.000000
THOC4_MOUSE,    0.141369,  0.109091,  0.173647, 2,   2.000000,    0.016139, 1148118272.000000
THRB_MOUSE,    0.551641,  0.000000,  1.363882, 1,   1.000000,    0.265716, 70444736.000000
THRSP_MOUSE,    0.625301,  0.475071,  0.775531, 2,   2.000000,    0.075115, 1641656576.000000
THTM_MOUSE,    0.193740,  0.145761,  0.241719, 6,   8.000000,    0.023989, 22365009920.000000
THTR_MOUSE,    0.116884,  0.104329,  0.129439, 10,  16.000000,    0.006277, 232391868416.000000
TIAR_MOUSE,    0.228945,  0.209733,  0.248157, 2,   2.000000,    0.009606, 4114810624.000000
TIF1B_MOUSE,    0.144421,  0.123482,  0.165360, 3,   3.000000,    0.010469, 997341184.000000
TIM13_MOUSE,    0.212125,  0.168669,  0.255582, 4,   4.000000,    0.021728, 23030724608.000000
TIM16_MOUSE,    0.000020,  0.000000,  7.635094, 1,   1.000000,    0.137983, 52295792.000000
TIM44_MOUSE,    0.147229,  0.105622,  0.188835, 4,   6.000000,    0.020803, 3217365504.000000
TIM50_MOUSE,    0.175347,  0.116054,  0.234641, 2,   2.000000,    0.029647, 1116465024.000000
TIM8A_MOUSE,    0.149720,  0.131211,  0.168229, 2,   4.000000,    0.009254, 8508307456.000000
TINAL_MOUSE,    0.084226,  0.062526,  0.105926, 4,   6.000000,    0.010850, 3643239680.000000
TKFC_MOUSE,    0.194863,  0.165601,  0.224125, 28,  40.000000,    0.014631, 350516150272.000000
TKT_MOUSE,    0.094274,  0.079916,  0.108632, 42,  52.000000,    0.007179, 323253796864.000000
TLCD4_MOUSE,    0.068140,  0.043598,  0.092682, 1,   1.000000,    0.010379, 830177856.000000
TLN1_MOUSE,    0.214387,  0.160631,  0.268143, 17,  29.000000,    0.026878, 22019403776.000000
TLN2_MOUSE,    0.030801,  0.017087,  0.044516, 3,   3.000000,    0.006857, 652841984.000000
TM109_MOUSE,    0.554589,  0.193009,  0.916168, 1,   1.000000,    0.159838, 1397153920.000000
TM135_MOUSE,    0.091068,  0.040456,  0.141680, 1,   1.000000,    0.018229, 2816364032.000000
TM147_MOUSE,    0.000002,  0.000000,  5.193621, 1,   1.000000,    0.014091, 591516544.000000
TM205_MOUSE,    0.262059,  0.140390,  0.383729, 3,   3.000000,    0.060835, 12117779456.000000
TM214_MOUSE,    0.492403,  0.285205,  0.699601, 2,   2.000000,    0.103599, 4157886976.000000
TMCO1_MOUSE,    1.563965,  0.554477,  2.573454, 1,   1.000000,    0.903219, 2901655552.000000
TMED2_MOUSE,    0.220427,  0.150738,  0.290116, 2,   2.000000,    0.034844, 1587383168.000000
TMED4_MOUSE,    0.182693,  0.062856,  0.302529, 1,   1.000000,    0.037655, 368767808.000000
TMED9_MOUSE,    0.809897,  0.566657,  1.053138, 2,   2.000000,    0.121620, 1547029120.000000
TMEDA_MOUSE,    0.224932,  0.162866,  0.286997, 4,   6.000000,    0.031033, 24573157376.000000
TMOD3_MOUSE,    0.370286,  0.215795,  0.524776, 2,   2.000000,    0.077245, 238320912.000000
TNPO1_MOUSE,    0.005657,  0.000000,  0.747615, 1,   1.000000,    0.002436, 67939819520.000000
TNS2_MOUSE,    0.122982,  0.026557,  0.219408, 1,   1.000000,    0.034730, 91264504.000000
TOIP1_MOUSE,    0.186172,  0.088706,  0.283637, 3,   4.000000,    0.048733, 346004800.000000
TOM22_MOUSE,    0.313228,  0.236962,  0.389494, 1,   1.000000,    0.032253, 996016576.000000
TOM40_MOUSE,    0.115013,  0.077515,  0.152511, 3,   3.000000,    0.018749, 1317405056.000000
TOM70_MOUSE,    0.255729,  0.182408,  0.329050, 3,   4.000000,    0.036661, 3930386432.000000
TPD54_MOUSE,    0.261648,  0.142083,  0.381212, 3,   3.000000,    0.059782, 2505732608.000000
TPIS_MOUSE,    0.155394,  0.139395,  0.171394, 18,  22.000000,    0.008000, 317900488704.000000
TPK1_MOUSE,    0.111294,  0.066824,  0.155765, 2,   2.000000,    0.022235, 8902902784.000000
TPM1_MOUSE,    0.151566,  0.124185,  0.178946, 3,   4.000000,    0.013690, 5253181440.000000
TPM3_MOUSE,    0.160104,  0.121652,  0.198557, 4,   4.000000,    0.019226, 3935832832.000000
TPMT_MOUSE,    0.179519,  0.145661,  0.213377, 4,   6.000000,    0.016929, 9621280768.000000
TPP1_MOUSE,    0.067486,  0.052179,  0.082794, 12,  19.000000,    0.007654, 40473042944.000000
TPP2_MOUSE,    0.115778,  0.087366,  0.144189, 7,  12.000000,    0.014206, 11423441920.000000
TPPC2_MOUSE,    0.099810,  0.000000,  1.943602, 1,   1.000000,    0.047323, 137986208.000000
TPRKB_MOUSE,    0.224735,  0.145122,  0.304349, 1,   1.000000,    0.033668, 269836288.000000
TRA2B_MOUSE,    0.190549,  0.031333,  0.349765, 1,   1.000000,    0.057345, 2715609600.000000
TRAP1_MOUSE,    0.362859,  0.263037,  0.462682, 13,  18.000000,    0.049911, 45115400192.000000
TRFE_MOUSE,    0.580740,  0.352624,  0.808855, 27,  46.000000,    0.114058, 210331942912.000000
TRNT1_MOUSE,    0.297971,  0.000000,  3.793076, 1,   1.000000,    0.327010, 94726064.000000
TRXR1_MOUSE,    0.212105,  0.153425,  0.270786, 4,   6.000000,    0.029340, 7200373760.000000
TRXR2_MOUSE,    0.094885,  0.075191,  0.114578, 5,  10.000000,    0.009847, 9276215296.000000
TS101_MOUSE,    0.105671,  0.016052,  0.195289, 1,   1.000000,    0.038863, 133600040.000000
TSN9_MOUSE,    0.405160,  0.133193,  0.677126, 1,   1.000000,    0.115015, 284672896.000000
TSNAX_MOUSE,    0.069998,  0.000000,  4.998983, 1,   1.000000,    0.113277, 187332384.000000
TSN_MOUSE,    0.169599,  0.123377,  0.215821, 3,   4.000000,    0.023111, 13744365568.000000
TT39C_MOUSE,    1.351023,  0.882462,  1.819584, 2,   2.000000,    0.234280, 1662830592.000000
TTC36_MOUSE,    2.681162,  0.000000,  5.768762, 3,   4.000000,    1.543800, 17505937408.000000
TTC38_MOUSE,    0.220435,  0.172716,  0.268153, 15,  22.000000,    0.023859, 40065531904.000000
TTHY_MOUSE,    2.263566,  1.136957,  3.390174, 3,   4.000000,    0.563304, 15317238784.000000
TTPA_MOUSE,    0.353480,  0.224646,  0.482313, 4,   6.000000,    0.064417, 13106756608.000000
TWF1_MOUSE,    0.191939,  0.139617,  0.244261, 2,   2.000000,    0.026161, 478400096.000000
TXD17_MOUSE,    0.106369,  0.075629,  0.137108, 3,   5.000000,    0.015370, 6204700160.000000
TXND5_MOUSE,    0.251777,  0.199631,  0.303922, 7,  10.000000,    0.026073, 13468436480.000000
TXNL1_MOUSE,    0.362932,  0.229354,  0.496509, 3,   4.000000,    0.066789, 3256642304.000000
TXTP_MOUSE,    0.133520,  0.107439,  0.159602, 7,   9.000000,    0.013041, 54699520000.000000
TYPH_MOUSE,    0.134238,  0.083082,  0.185393, 3,   3.000000,    0.025578, 14714648576.000000
U2AF1_MOUSE,    0.231174,  0.053118,  0.409231, 1,   1.000000,    0.078711, 294602272.000000
U2AF2_MOUSE,    0.118038,  0.088483,  0.147593, 3,   3.000000,    0.014777, 2047853056.000000
U520_MOUSE,    0.660862,  0.093052,  1.228672, 3,   6.000000,    0.283905, 1828266496.000000
U5S1_MOUSE,    0.654869,  0.549264,  0.760474, 2,   2.000000,    0.052802, 440619712.000000
UAP1L_MOUSE,    0.168865,  0.110853,  0.226877, 2,   2.000000,    0.029006, 146696688.000000
UB2D2_MOUSE,    0.497581,  0.432012,  0.563150, 2,   2.000000,    0.032785, 5595820544.000000
UB2L3_MOUSE,    0.127939,  0.066265,  0.189612, 1,   1.000000,    0.025205, 1379511424.000000
UB2V1_MOUSE,    0.290861,  0.189770,  0.391953, 2,   2.000000,    0.050546, 4769853440.000000
UB2V2_MOUSE,    0.112040,  0.022699,  0.201380, 1,   1.000000,    0.036512, 209405152.000000
UBA1_MOUSE,    0.240384,  0.196813,  0.283955, 18,  26.000000,    0.021785, 45115154432.000000
UBA3_MOUSE,    0.173667,  0.000000,  1.989800, 1,   1.000000,    0.080308, 185582176.000000
UBA6_MOUSE,    0.120747,  0.000000,  4.194530, 1,   1.000000,    0.066090, 43526164.000000
UBC12_MOUSE,    0.236748,  0.000000,  2.336891, 1,   1.000000,    0.100899, 1102520064.000000
UBE2K_MOUSE,    0.331868,  0.201615,  0.462122, 3,   3.000000,    0.065127, 1621583872.000000
UBE2N_MOUSE,    0.195758,  0.124782,  0.266735, 2,   2.000000,    0.035488, 23252486144.000000
UBE4A_MOUSE,    0.008607,  0.000000,  5.583879, 1,   1.000000,    0.016333, 112066440.000000
UBP14_MOUSE,    0.248744,  0.224266,  0.273222, 4,   4.000000,    0.012239, 2751265792.000000
UBP15_MOUSE,    0.392353,  0.121851,  0.662855, 3,   3.000000,    0.135251, 302941376.000000
UBP2L_MOUSE,    0.362826,  0.235999,  0.489653, 2,   2.000000,    0.063413, 279938016.000000
UBP5_MOUSE,    0.235495,  0.177624,  0.293366, 4,  11.000000,    0.028936, 13573392384.000000
UBQL1_MOUSE,    0.071726,  0.019733,  0.123719, 3,   3.000000,    0.025997, 1402759424.000000
UBR4_MOUSE,    0.182637,  0.089708,  0.275566, 2,   2.000000,    0.046465, 1401840256.000000
UBXN4_MOUSE,    0.187517,  0.060443,  0.314590, 1,   1.000000,    0.049434, 477850208.000000
UCHL3_MOUSE,    0.181872,  0.130128,  0.233617, 4,   8.000000,    0.025872, 4697834496.000000
UCRI_MOUSE,    0.110281,  0.090267,  0.130294, 9,  11.000000,    0.010007, 55619530752.000000
UD11_MOUSE,    0.213643,  0.180824,  0.246463, 24,  31.000000,    0.016410, 230279659520.000000
UD12_MOUSE,    0.083398,  0.054747,  0.112050, 1,   1.000000,    0.012425, 1377202816.000000
UD16_MOUSE,    0.181416,  0.139122,  0.223709, 10,  17.000000,    0.021147, 121703260160.000000
UD19_MOUSE,    0.214920,  0.116051,  0.313790, 3,   5.000000,    0.049435, 13099833344.000000
UD2A3_MOUSE,    0.207424,  0.171852,  0.242996, 17,  24.000000,    0.017786, 247354589184.000000
UD3A1_MOUSE,    0.249387,  0.172778,  0.325996, 1,   4.000000,    0.033866, 7212087808.000000
UD3A2_MOUSE,    0.295302,  0.221794,  0.368810, 4,  10.000000,    0.036754, 35377270784.000000
UDB17_MOUSE,    0.254971,  0.206645,  0.303297, 36,  43.000000,    0.024163, 374165504000.000000
UFC1_MOUSE,    0.310638,  0.310638,  0.310638, 3,   3.000000,    0.000000, 1207695360.000000
UFD1_MOUSE,    0.151814,  0.102784,  0.200844, 2,   2.000000,    0.024515, 1207908608.000000
UFL1_MOUSE,    0.290536,  0.235517,  0.345554, 3,   5.000000,    0.027509, 1697863424.000000
UGDH_MOUSE,    0.269209,  0.224888,  0.313530, 20,  22.000000,    0.022161, 117935423488.000000
UGGG1_MOUSE,    0.153880,  0.100606,  0.207154, 8,  14.000000,    0.026637, 26669500416.000000
UGPA_MOUSE,    0.258233,  0.211198,  0.305269, 20,  25.000000,    0.023518, 126957772800.000000
UMPS_MOUSE,    0.448798,  0.262717,  0.634879, 3,   3.000000,    0.093040, 556714432.000000
URAD_MOUSE,    0.287267,  0.215486,  0.359048, 3,   3.000000,    0.035891, 2439149312.000000
URIC_MOUSE,    0.313588,  0.255621,  0.371554, 32,  37.000000,    0.028983, 906142547968.000000
USO1_MOUSE,    0.270068,  0.243728,  0.296407, 5,   7.000000,    0.013170, 82256994304.000000
USP9X_MOUSE,    0.011272,  0.000000,  0.045116, 3,   3.000000,    0.016922, 483486432.000000
VAC14_MOUSE,    0.187145,  0.144193,  0.230097, 1,   1.000000,    0.018626, 345070464.000000
VAPA_MOUSE,    0.146028,  0.123639,  0.168417, 4,   8.000000,    0.011195, 41573175296.000000
VAPB_MOUSE,    0.243557,  0.174212,  0.312901, 2,   2.000000,    0.034672, 2092764800.000000
VAT1_MOUSE,    0.055695,  0.005650,  0.105740, 1,   1.000000,    0.019468, 931042496.000000
VATA_MOUSE,    0.278026,  0.172280,  0.383772, 4,   6.000000,    0.052873, 2075832576.000000
VATB2_MOUSE,    0.044841,  0.031517,  0.058166, 1,   4.000000,    0.005980, 2751561472.000000
VATE1_MOUSE,    0.737999,  0.575637,  0.900360, 2,   2.000000,    0.081181, 350827744.000000
VDAC1_MOUSE,    0.148594,  0.129512,  0.167675, 10,  15.000000,    0.009541, 90438565888.000000
VDAC2_MOUSE,    0.175954,  0.139092,  0.212816, 8,  12.000000,    0.018431, 34669072384.000000
VDAC3_MOUSE,    0.148456,  0.122933,  0.173980, 10,  12.000000,    0.012762, 80311083008.000000
VIGLN_MOUSE,    0.444800,  0.337437,  0.552163, 9,  20.000000,    0.053681, 38528278528.000000
VIME_MOUSE,    0.066365,  0.050055,  0.082676, 8,  15.000000,    0.008155, 25323491328.000000
VINC_MOUSE,    0.137103,  0.112770,  0.161435, 12,  18.000000,    0.012166, 65499230208.000000
VKGC_MOUSE,    0.285806,  0.148770,  0.422842, 3,   6.000000,    0.068518, 4578574848.000000
VKOR1_MOUSE,    0.158010,  0.101414,  0.214607, 2,   2.000000,    0.028298, 1191623168.000000
VKORL_MOUSE,    0.295998,  0.169548,  0.422449, 1,   1.000000,    0.056752, 873757888.000000
VMA5A_MOUSE,    0.126634,  0.100970,  0.152297, 3,   9.000000,    0.012832, 16859384832.000000
VNN1_MOUSE,    0.644531,  0.187066,  1.101996, 2,   2.000000,    0.228733, 809513408.000000
